address,dialogue
[GOTO]
-No problem here.c86e14,"[GOTO]
-?[END]"
c86e2f,"-No problem here.[END]"
c86e3d,"[GOTO]
[GOTO]
[GOTO]
[GOTO]
; $C86E58
L_C86E58:
-(--To fight against the invaders, we built this pyramid fortress.-However, our efforts were futile, and we lost.-Nonetheless, our pyramid was protected by the gods of Scaraba.-The invaders will be reborn every millennium and will attack again.-Even now, the invaders hide beyond space and time and build their evil stronghold.-A place out of time is beyond the Dark, and is even farther beyond the Lost Underworld.-The Deep Darkness is shrouded, it is without light.-Only one with the -The Sphinx now watches over everything,-waiting for the coming of a truly brave hero.- # 4 3 2 5-Dance in front of the Sphinx!-[GOTO]
[END]"
c86e58,"-(--To fight against the invaders, we built this pyramid fortress.-However, our efforts were futile, and we lost.-Nonetheless, our pyramid was protected by the gods of Scaraba.-The invaders will be reborn every millennium and will attack again.-Even now, the invaders hide beyond space and time and build their evil stronghold.-A place out of time is beyond the Dark, and is even farther beyond the Lost Underworld.-The Deep Darkness is shrouded, it is without light.-Only one with the -The Sphinx now watches over everything,-waiting for the coming of a truly brave hero.- # 4 3 2 5-Dance in front of the Sphinx!-[GOTO]
[END]"
c87099,c8709b,c8709d,"[GOTO]
; $C870A4
L_C870A4:
-(This set of hieroglyphs is believed to have been made around 4000 B.C.-No one has ever understood the contents-because it's written in an unusual style with unusual characters.-Won't you come closer and try to solve the puzzle of the ancient stone tablets?)c870a4,"-(This set of hieroglyphs is believed to have been made around 4000 B.C.-No one has ever understood the contents-because it's written in an unusual style with unusual characters.-Won't you come closer and try to solve the puzzle of the ancient stone tablets?)c87155,-(Ram Raisin the fifth's training pot.)c87176,-(Ram Raisin the fourth's casket.)c87194,-(Ram Raisin the third's casket.)c871b2,-(Toten Karmen's lunch box.)c871cd,-(Toten Karmen's pencil box.)c871e9,-(Toten Karmen's casket.)c87202,"[GOTO]
[GOTO]
[GOTO]
-.....[END]"
c87220,"-Are you a thief, a warrior, or one who has come to see my majesty?-You must decide what you really are. Therefore, what will you do?[END]"
c87280,"-Warriors, enter now. Search for the [END]"
c872a6,"-Broken down, old submarine. The yellow color is purely coincidental.- ...Brick Roadc872e6,"-Rusty Bicycle. Rust is the perfect brake.- ...Brick Roadc87313,"-Taxi with no engine. Beautiful, even though the thing doesn't run.- ...Brick Roadc8734b,"-Old Vehicle Collection. This is my secret hobby.- ...Brick Roadc8737f,"-I built a bulletin board without a message.- ...Brick Roadc873ab,"-The grass is always greener on the other rope... I wonder why that is...- ...Brick Roadc873dd,"-I put out a bulletin board, but it's probably unnecessary.- ...Brick Roadc87411,"-There is a useful item at the dead-end after you make quite a long walk.- ...Brick Roadc87444,"-While you explore the dungeon, why don't you make a pit stop?- ...Brick Roadc87474,"-Don't be a slacker... If you work hard, you'll get good stuff.- ...Brick Roadc874a2,"-I couldn't agree more with the opinion on the left bill board.- ...Brick Roadc874d4,"-I set up a telephone line in the dungeon. I wonder if that's controversial.- ...Brick Roadc87511,"-You have a long way to go. Getting some rest and relaxation may save you.- ...Brick Roadc87546,"-Once a dungeon is built, monsters always start moving in.- ...Brick Roadc8757d,"-Place an item at the dead end. You are free to take it whenever you want.- ...Brick Roadc875b0,"-Items that are easy to get to are usually disappointing.- ...Brick Roadc875db,"-It is a dungeon owner's obligation to hire a doctor and a nurse.- ...Brick Roadc87617,"-Keep this board in mind.- ...Brick Roadc87632,"-My statistics show about 70% of the people go to the right first.- ...Brick Roadc87664,"-Your first goal is to reach the four ropes.- ...Brick Roadc8768c,"-Even though you can't get up there now, you might be able to later.- ...Brick Roadc876b6,"-Welcome. You are inside of my body.- ...Brick Roadc876d6,"-If you work hard, you don't have time to get burned.- ...Brick Roadc876f9,"-Learn from your mistakes.-Follow this, and you're bound to be successful in EarthBound.- ...Brick Roadc8773b,"-You have a strong-looking body. Wouldn't you like to be a dungeon worker?- ...Brick Roadc8776e,"-There are lots of monsters up there, but don't stress out.- ...Brick Roadc87798,"-Dungeon exploration is tough, but it's also fun.- ...Brick Roadc877c4,"-That's a hole down below. You don't have to worry about this for now.- ...Brick Roadc877f1,"-This is the second floor of my body.- ...Brick Roadc87811,"-What's a dungeon? That is my eternal question.- ...Brick Roadc8783f,"-There is an item at the dead end,-but I have been known to be wrong occasionally. Sorry.- ...Brick Roadc87881,"-It smells like flowers here. If you can't smell it, your nose must be stuffy.- ...Brick Roadc878b9,"-This music is one of my greatest accomplishments.- ...Brick Roadc878e2,"-Inside the dungeon, flash photography is prohibited.- ...Brick Roadc8791a,"-You are standing right around my belly button.- ...Brick Roadc87941,"-This is the third floor of my body.- ...Brick Roadc87961,"--Mad Duck- They can be a nice pet if they stay far away.- ...Brick Roadc87995,"--Gruff Goat- They are a really gruff kind of goat.- ...Brick Roadc879c5,"--Good job, you finally made it!--There is a board upstairs that says that.- ...Brick Roadc879fe,"-Why don't you take a nice, little rest here?- ...Brick Roadc87a1d,"--Slimy Little Pile- He has a bad habit of burping.- ...Brick Roadc87a50,"-Good job, you finally made it.- ...Brick Roadc87a6f,"--Return Hole- Jump in with all your courage.- ...Brick Roadc87a9a,"-Welcome to my modest dungeon!- ...Brick Roadc87aba,"-Watch for falling materials!- ...Brick Road[GOTO]
[END]"
c87aeb,"-Way to go. Please come back again.- ...Brick Roadc87b0b,"-(-Safety First- Don't get injured! Burp!)c87b33,-(Item shop here.)c87b40,-(Hot Springs. Good all over)c87b56,-(Hotel here.)c87b60,-(Weird junk.)c87b70,"-(Welcome to beautiful Onett, the wild flower of Eagleland.)c87b9e,"-(Clean, quiet and beautiful Onett-- run by Mayor Pirkle...)c87bcf,"-(If you have any trouble, consult your kind-hearted mayor!)c87bf5,"-(Good and Strong, the kids of Onett... B.H. Pirkle)c87c1d,"-(The people of Onett are proud of B.H. Pirkle!-The Mayor is proud of the people of Onett.)c87c57,"-(Help Wanted - Policemen to close roads. Onett Police Dept.)c87c8c,-(Twoson is different from Onett. We have Burglin Park.)c87cb8,"-(Tonight, the boogie is back! It's the Runaway Five's night!)c87cd9,"-(Do you play some sports? ...If you do, that's fine by us.--Twoson Athletic Committee-`)c87d1f,"-(I won't say anything to you adults,-but I would stress to you young kids, don't play for more than two hours.-Anything excessive is no good.-Parents Opposing Obsession Plan)c87d94,"-There's graffiti here.-(...Just play it!)c87db4,"-There's graffiti here.-(Software Development House where you can see Mt. Fuji - HAL Laboratory)c87dff,"[GOTO]
[GOTO]
[GOTO]
[END]"
c87e13,-(There are books other than -Overcoming shyness.-`)c87e37,"[GOTO]
[GOTO]
[GOTO]
c87e4c,"-(You found the book -Overcoming Shyness-!)[GOTO]
[END]"
c87e8e,"-(But look, at this glorious moment you have no more room.)[END]"
c87eb2,-No problem here.[END]
c87ebc,"-This is a gift from Dr. Andonuts. Be careful how you use it.- ...Brick Roadc87eee,"-If you check into this bench, it's just like checking into a hotel.- ...Brick Roadc88000,"-(The bubble monkey took a piece of bubble gum,-chewed it and started blowing.)[GOTO]
[END]"
c8807d,"c880b9,"[END]"
c88103,"[GOTO]
[END]"
c8824a,"[END]"
c882bd,"-Kye uki kukyi (Now she's my type...)-Ki kukkyo uke (I think I'll ask her for a date!) [END]"
c88332,"[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
; $C88386
L_C88386:
[END]"
c88386,[END]
c88387,"[GOTO]
[GOTO]
; $C884D0
L_C884D0:
-Man,-The Sky Runner...-Oh well...-You don't have to explain a thing...-I came because you called me.-I'm not very strong,-and I tend to be a little reckless.-I hope you want me to be your friend... okay? ; $C885E0
L_C885E0:
-...So why did you call me?-This is just the way I am...-I hope you want me to be your friend... okay? [GOTO]
; $C88650
L_C88650:
-All right!-[END]"
c884d0,"-Man,-The Sky Runner...-Oh well...-You don't have to explain a thing...-I came because you called me.-I'm not very strong,-and I tend to be a little reckless.-I hope you want me to be your friend... okay? ; $C885E0
L_C885E0:
-...So why did you call me?-This is just the way I am...-I hope you want me to be your friend... okay? [GOTO]
; $C88650
L_C88650:
-All right!-[END]"
c885e0,"-...So why did you call me?-This is just the way I am...-I hope you want me to be your friend... okay? [GOTO]
; $C88650
L_C88650:
-All right!-[END]"
c88650,"-All right!-[END]"
c886d7,"c886f5,"[END]"
c886f9,"-What happened?-Hey! Why don't you try pressing the button on the controller![END]"
c88739,"[GOTO]
; $C88761
L_C88761:
c88761,"c88772,"[END]"
c8886a,"[GOTO]
-.....c88875,"-Say the password![END]"
c8888d,"-Okay... you may enter.[GOTO]
[END]"
c888af,"[END]"
c888c0,"-Man!-My job is to drive,-It's up to you if you want to get off the bus and walk around in the desert...-Hey,[END]"
c8897f,"[END]"
c88988,"[END]"
c88991,"[GOTO]
[END]"
c889c7,"[END]"
c88a3b,"[END]"
c88a47,"-Oh, baby ba-Don't make me hurt so bad!-These guys are all stone cold gone for you...-Ow!!-Baby,-Just sing, and I can die a happy man!... Baby!!...-I wanna hold you tight!...-*Boo,[END]"
c88b6d,"-Sorry about bein' such troublemakers! -We won't be so gullible anymore... -Let's just do this one last show and then get outta here... -All right! -Money, that's what I want. Money, that's what is hot. Money, that's what I want.-Money, it's what we ain't got 'cept-freedom is what we've really sought! -Money, that's what I want. Money, that's what is hot. Money, that's what I want... [END]"
c88d91,"[GOTO]
[END]"
c88e0a,"[END]"
c88efe,"[END]"
c88f35,"[GOTO]
-Have I got a bombshell for you tonight,-aa-Ka- The Runaway Five!!! Yeah!!-3##[END]"
c88fb2,"-aaaaaAAAAH!-We've got huge talent tonight!-Show your appreciation for the last great sinful pleasure...-The Runaway Five!!![END]"
c89032,"[END]"
c89036,"[GOTO]
; $C8905B
L_C8905B:
[END]"
c8905b,[END]
c8905c,"[GOTO]
[GOTO]
-; $C89078
L_C89078:
-I'm George,-Gerardo is in his mine,-but he hasn't found any buried treasure yet.-We did, however,-Gerardo told me to give it to -Here it is... please take it.[GOTO]
-Well, I've got to go...-I'm busy working at the other mine...; $C89160
L_C89160:
[END]"
c89078,"-I'm George,-Gerardo is in his mine,-but he hasn't found any buried treasure yet.-We did, however,-Gerardo told me to give it to -Here it is... please take it.[GOTO]
-Well, I've got to go...-I'm busy working at the other mine...; $C89160
L_C89160:
[END]"
c89160,"[END]"
c89180,"-Greetings, -greetings to you since [GOTO]
; $C891B7
L_C891B7:
-Hey!-Well, I've got to go... I'm busy working at the other mine...-I'll certainly hang on to your Diamond.-come and get it at the treasure hunter's excavation office.[GOTO]
; $C89238
L_C89238:
-Welcome to the final Runaway Five performance at the Topolla Theater! [END]"
c891b7,"-Hey!-Well, I've got to go... I'm busy working at the other mine...-I'll certainly hang on to your Diamond.-come and get it at the treasure hunter's excavation office.[GOTO]
; $C89238
L_C89238:
-Welcome to the final Runaway Five performance at the Topolla Theater! [END]"
c89238,"-Welcome to the final Runaway Five performance at the Topolla Theater! [END]"
c892c3,"-It's going to be a great show!-think that those kids by the exit will wet their pants!-Those kids are hip, [END]"
c89498,"[END]"
c894ac,"[GOTO]
[GOTO]
[GOTO]
[END]"
c89530,"-You must never show your face around Master Pokey.[END]"
c8955a,"[END]"
c89566,"[GOTO]
[GOTO]
[GOTO]
[GOTO]
; $C89580
L_C89580:
[GOTO]
[GOTO]
-Your attention please,-would the customer from Onett,-please proceed to the office on the fourth floor.-That was customer -Gwaaaaaaaaagh![END]"
c89580,"[GOTO]
[GOTO]
-Your attention please,-would the customer from Onett,-please proceed to the office on the fourth floor.-That was customer -Gwaaaaaaaaagh![END]"
c896a7,"--Gwaaaaaaargh![END]"
c896f0,"--Gwaagh![END]"
c8972a,"[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
; $C89758
L_C89758:
-(Somehow, I feel like the lights will get turned off in the department store.-I guess it's just a mouse's sixth sense...)c89758,"-(Somehow, I feel like the lights will get turned off in the department store.-I guess it's just a mouse's sixth sense...)c897a4,"-(Somehow, I felt like the lights would get turned off in the department store.-I guess it's just a mouse's sixth sense...)c897f3,"-(Hey you!-I've got this eerie feeling... like there's a ghost walking along with you...)c8982a,"[END]"
c8983b,"[GOTO]
[END]"
c8989f,-The room next door seems suspicious somehow...c898bc,-I thought that I heard a girl's voice...c898d4,-We would like to pay you back...c89902,"-We don't have any money...c89922,"-Let's break into the room next door...-'Cept I need to go to the bathroom first...c8995a,"-Stop!-I give up!c899a6,"-.....-Oooh... I was a little dizzy,-...to get to Summers... we need to go back to Threed.-Yep, somehow I know that's where we must go...[GOTO]
[END]"
c89a71,"-Wow!-You want to get to Threed as soon as possible?-We can take you to Threed in our tour bus.-I'll get the bus and wait for you just outside the building...[END]"
c89b32,"-Okay![END]"
c89b4f,"-Heh heh heh... There's no need to wait...-All right... on to Threed![END]"
c89c1d,"[END]"
c89c2e,"[END]"
c89c3f,"[END]"
c89c50,"[END]"
c89c61,"[END]"
c89c72,"[END]"
c89c83,"[END]"
c89c94,"[END]"
c89ca5,"[GOTO]
[END]"
c89d0a,"[GOTO]
-All right!-I'm sorry we couldn't do more for you.-Remember,-When you're having a tough time,-just think of our songs and imagine the Runaway Five singing somewhere far,-far away...-By the way,-You must have forgotten some very important item or gadget here...-How's that for a guess?-Well,-See you later and good luck![END]"
c89e1b,"-Didactically speaking,-your repudiation of entropy supports my theory of space-time synthesis.-Of this,c89ea8,"-Mmmmm.-I think it's a very complicated issue.-.-I was sleeping...c89ef8,"-You guys can't envision the final collapse of capitalism?-Incredible!c89f2d,"[GOTO]
-You know, I really want to eat some Magic cake.-It's a mysterious work of art...-There's only one woman who can make Magic cake...-She's hanging out in this club.-Yeah, she's over there at the entrance...-Anyway, the absolute irony and study of self-identification is...-Blah, blah, blah...-I don't know what to do![END]"
c8a023,"-The woman who sells magic cake-seems to have been removed from the members list.c8a056,"-You don't understand what the hey everyone is talking about, do you?-I don't either, but I try to be patient with the customers.-They pay high prices just for a glass of water-and the chance to have serious, intellectual discussions.-Actually, it's an easy business.-You want a drink?-We only serve water, though...c8a11c,"-The show?-Everyone stares at the stone on stage and philosophizes.-...Doesn't it sound stupid?[GOTO]
c8a174,"-If you just want water, go to the drug store.c8a1a0,"-Across the sea, there's a town called Scaraba.-It's a mysterious town. It's my dream town.c8a1e1,"-I'm a grave robber.-I was scared of the pyramid in Scaraba...-so, I didn't go in...-but I tell people that I saw mummy-type monsters with my very own eyes!c8a24c,"[GOTO]
-Do you know the Stoic Club, in Summers?-You need to call a secret number for a reservation if you want to get in.-What?-Yeah, I'll give you the secret number.-I warn you though, it's a strange place...[END]"
c8a2d5,-I think this is a nice town.c8a2f9,"-If you come closer,-.....-Uhhh, I don't know how to play yet.c8a333,"-Bow...-...now brown cow?c8a34b,"[GOTO]
[END]"
c8a351,"[GOTO]
[END]"
c8a357,"-There's a big monster living in the sea between here and Scaraba.-I've seen a picture of it.c8a394,"[GOTO]
; $C8A39B
L_C8A39B:
-How annoying!-Summers is a posh resort, made for adults.c8a39b,"-How annoying!-Summers is a posh resort, made for adults.c8a3dd,"[GOTO]
[GOTO]
[GOTO]
-That Kung Fu-like hairstyle!-I may fall in love with you.c8a43d,"-Don't get too excited about this town.-Everyone seems to be nice,-I know from experience.c8a49e,-Excuse me.c8a4a9,"[GOTO]
-I heard the security guard in the Scaraba Cultural Museum isn't very nice.-But he can be helpful.c8a4f0,"-Forget about the adventure,c8a50c,[END]
c8a50d,"-I can't believe you pronounce Hotel as -Hotel.--In this country, Hotel is pronounced -otel.--...What?-So then in your country, is otter pronounced as -Hotter-?-'Ow should I know these things?c8a58f,"[GOTO]
[END]"
c8a595,"-Uhhh, [GOTO]
c8a5bc,"Mr.[END]"
c8a5c8,Miss.[END]
c8a5ce,"[GOTO]
[END]"
c8a5d4,"--Please... we do not have such trash on our menu.c8a5fc,"-Hey, talking to people at another table in a restaurant is like...-breaking into their room and checking their drawers for valuables.-Yeah, other people on important adventures do such things,-but you have to admit that it's bizarre!c8a691,"-I like the atmosphere in this restaurant.c8a6bf,"-I'll have the Braised Boa Over Minced Baby Leeks...-Oh, you're not the waiter.c8a6f9,"-I have fake teeth, so I like soft foods.-Not like rocks or stones.c8a737,"[GOTO]
-Right now, part of the Scaraba Cultural Museum is being remodeled.-Do you still want to enter?; $C8A792
L_C8A792:
-Since the Hieroglyph display is closed,c8a792,"-Since the Hieroglyph display is closed,c8a7c5,"-Three dollars per person.-Study hard.[GOTO]
; $C8A805
L_C8A805:
[GOTO]
[END]"
c8a805,"[GOTO]
[END]"
c8a82e,"-You don't have any money, right?-Okay, since you kids look like you would study hard, you may enter,-free of charge!-Oh wait... I can't do that! Good bye.c8a88c,"-Since the Hieroglyph display is closed,c8a8bf,"-This room is being remodeled, so I can't show it to you...[GOTO]
; $C8A8E7
L_C8A8E7:
-I can't... well, I usually don't...-Once you hit adulthood, you'll understand.-I do,-Perhaps a little, shall we say, -under the table deal- would be in order...c8a8e7,"-I can't... well, I usually don't...-Once you hit adulthood, you'll understand.-I do,-Perhaps a little, shall we say, -under the table deal- would be in order...c8a976,"[GOTO]
[GOTO]
[GOTO]
; $C8A996
L_C8A996:
[END]"
c8a996,[END]
c8a997,"[GOTO]
[GOTO]
-Oh, the samurai kid is here.-Will [GOTO]
be giving me that gem?; $C8A9EC
L_C8A9EC:
-Excuse me?-So, what [GOTO]
just handed me is not a gem.-Hah ha ha.-I'm going to really enjoy the -cookie- that I just got.-Let's pretend this conversation never took place...-While I'm pretending, you go on in...; $C8AA7E
L_C8AA7E:
[END]"
c8a9ec,"-Excuse me?-So, what [GOTO]
just handed me is not a gem.-Hah ha ha.-I'm going to really enjoy the -cookie- that I just got.-Let's pretend this conversation never took place...-While I'm pretending, you go on in...; $C8AA7E
L_C8AA7E:
[END]"
c8aa7e,[END]
c8aa7f,"-You're such a good student.-I'm impressed by your passion for learning.; $C8AABD
L_C8AABD:
[END]"
c8aabd,[END]
c8aabe,"he[END]"
c8aacc,you[END]
c8aacf,"[END]"
c8aae6,"[GOTO]
-Excellent!-Do you feel like you're really experiencing this great historical period?-The experience is more valuable than a small gem... Ha ha ha!-The other day, a rich kid came to Summers by helicopter...-He also took a picture of the Hieroglyphs.-I got lots of money from him. Heh heh heh.c8abb0,"-Here's a picture of the hieroglyphs, just for you.-It's a reward for studying so hard.[GOTO]
-Use it in your Human Civilization class. Ha ha ha![GOTO]
[END]"
c8ac30,"-Oh, you can't carry it 'cause you have too much stuff.-It's a pity.-Ha ha ha![END]"
c8ac6f,"-Wait one second.-Here's a picture of the hieroglyphs just for you.-It's a reward for studying so hard.[GOTO]
-Use it in your Human Civilization class.-Ha ha ha![GOTO]
[END]"
c8ad22,"-Oh, you can't carry it 'cause you have too much stuff.-It's a pity.-Ha ha ha![END]"
c8ad69,"[GOTO]
[GOTO]
-...mumble, mumble...-Why would Mr. Spoon from the Fourside museum try to call me?-I bet he just wants to brag about something...-Well,-Bah!-Oh!c8ae3b,"-It must be something teeny weeny that Mr. Spoon has found.-I don't need to know the specifics.c8ae72,"-You have a good reputation.-Wouldn't you like to focus your hard working energy-in the exciting field of archaeology?c8aec1,"[GOTO]
-I saw a chubby kid about your age here.-He looked like he was awfully wealthy. He was being extravagant!c8af0f,"-It's nice seeing you in such good shape.-I wonder what porky Pokey's doing.-Yeah, that's the boy I met before.c8af57,"[GOTO]
[END]"
c8af5d,"[GOTO]
[END]"
c8af63,"-My cousin is a nurse in Twoson.-She's not good at administering shots.-The one she gave me was painful.c8afad,"-Wake up in the morning, fall in love.-Eat lunch, fall in love...-And at night,-That's my dream life.c8b008,-The guy next to me is really bugging me.c8b038,"-I wonder why such serious looking kids as you would come to this resort town...-You guys are spoiling the atmosphere...c8b07f,"-I'm actually a surfer.-Should I become a porter so that I can get tips from all the old folks?c8b0d4,"-Are you from Eagleland?-If you like adventure,-You should travel across the sea to Scaraba from Toto, the port town.c8b130,"[GOTO]
; $C8B137
L_C8B137:
-Don't talk to me.-My mind is a complete blank.c8b137,"-Don't talk to me.-My mind is a complete blank.c8b158,"[GOTO]
[GOTO]
[GOTO]
-Asian boy, you're so cool...-Don't look at me like that...c8b191,"[GOTO]
[GOTO]
-I don't know who told you.-You came from far off just to eat my Magic cake?...-I thought making cakes would be the best career for me.-Dig in!-I used all leftover materials.[GOTO]
; $C8B22E
L_C8B22E:
[END]"
c8b22e,[END]
c8b22f,"-I can't make anymore Magic cakes.-If you want to try something tastier...-I have a --Try it.-...I could make one extra good today.c8b292,"-You seem to have too much stuff to carry.-Come back after you get rid of something.c8b2bc,"-You look so serious...-You're in Summers, a dream paradise.-Relax, and have some fun.c8b2f8,"-The sky's blue and the sun is high.-The prices here are so high, it'll make your face turn blue!-That's Summers!c8b342,"-If you're bored, go check out the -Scaraba Cultural Museum.--It may be helpful to you.-They have a hieroglyph from a pyramid.c8b39d,"-Another nice day.-Summers always has sunny days.c8b3c0,"[GOTO]
[END]"
c8b3c6,"-(It's a Myna bird!)[GOTO]
; $C8B3F7
L_C8B3F7:
[END]"
c8b3f7,[END]
c8b3f8,"[GOTO]
-To go to Scaraba,-However a monster named Kraken lives in the open sea.-He attacks ships that pass through.-Are you scared?c8b460,"-I'm a mighty sailor man-A mountain man I'm not-The open sea is home for me-And mountains aren't worth snot-...I'm writing a song for sailors.c8b4c9,"-Dinosaurs existed!-It had been out of the underground when it dried out.-Of course, it was dead!-Believe what I'm saying!c8b52a,"[GOTO]
[GOTO]
[GOTO]
-Would you like a boat ride?; $C8B568
L_C8B568:
-Ok, I understand.c8b568,"-Ok, I understand.c8b57c,"; $C8B57E
L_C8B57E:
-I don't feel like sending a ship out.-I'm worried about my wife...-I'm not afraid of the Kraken!-.....-My wife's totally ignoring her Magic cake business.-These days she spends her time hanging out in a strange club.-We no longer have any mutual interests to discuss.-Is our relationship over?-...*Sigh*[END]"
c8b57e,"-I don't feel like sending a ship out.-I'm worried about my wife...-I'm not afraid of the Kraken!-.....-My wife's totally ignoring her Magic cake business.-These days she spends her time hanging out in a strange club.-We no longer have any mutual interests to discuss.-Is our relationship over?-...*Sigh*[END]"
c8b64e,"-Do you wanna hear the same story again?[GOTO]
; $C8B680
L_C8B680:
[GOTO]
-Thank you! You made my wife wake up.-She quit talking about all that serious crap...-Yeah!; $C8B6D5
L_C8B6D5:
-If you're courageous, get on this boat.-You'll probably see the Kraken and experience getting seasick!-After all, it could only cost you your life, and you got that for free!-Luck will determine the outcome of this voyage.-So, do you want to sail the seas to Scaraba?; $C8B77B
L_C8B77B:
-Twenty bucks per person is fine with me.; $C8B7B4
L_C8B7B4:
-I understand.-Stay here and shiver in fear for your future!-Ha ha ha ha ha ha!c8b680,"[GOTO]
-Thank you! You made my wife wake up.-She quit talking about all that serious crap...-Yeah!; $C8B6D5
L_C8B6D5:
-If you're courageous, get on this boat.-You'll probably see the Kraken and experience getting seasick!-After all, it could only cost you your life, and you got that for free!-Luck will determine the outcome of this voyage.-So, do you want to sail the seas to Scaraba?; $C8B77B
L_C8B77B:
-Twenty bucks per person is fine with me.; $C8B7B4
L_C8B7B4:
-I understand.-Stay here and shiver in fear for your future!-Ha ha ha ha ha ha!c8b6d5,"-If you're courageous, get on this boat.-You'll probably see the Kraken and experience getting seasick!-After all, it could only cost you your life, and you got that for free!-Luck will determine the outcome of this voyage.-So, do you want to sail the seas to Scaraba?; $C8B77B
L_C8B77B:
-Twenty bucks per person is fine with me.; $C8B7B4
L_C8B7B4:
-I understand.-Stay here and shiver in fear for your future!-Ha ha ha ha ha ha!c8b77b,"-Twenty bucks per person is fine with me.; $C8B7B4
L_C8B7B4:
-I understand.-Stay here and shiver in fear for your future!-Ha ha ha ha ha ha!c8b7b4,"-I understand.-Stay here and shiver in fear for your future!-Ha ha ha ha ha ha!c8b7e4,"-Ready!-Bon Voyage![GOTO]
; $C8B82D
L_C8B82D:
[END]"
c8b82d,[END]
c8b82e,"-What?-Come back after you make some money.c8b851,"-Compared to the olden days, this boat ride is like being on a luxury liner.-Do you want another ride?-I'll give you a ride if you want, since you destroyed the Kraken.[GOTO]
; $C8B8C0
Npc1067:
-Fsst Fsst.c8b8c0,-Fsst Fsst.c8b8cd,-Meow.c8b8d5,"-I've finally awakened the inner me, the true self.-The patrons of this club are able to stare into their own soul hard-enough to burn a hole in their psyche.-I'm now comfortable enough to stare at the real me, the true self,-and burn the impression into my super-ego.-I want to be in this comfort zone at any time, all the time or at no time.-My id is telling me...[GOTO]
c8b9c4,"-What? What?-You came all this way just to eat my Magic Cake?; $C8BA12
L_C8BA12:
-Okay then,c8ba12,"-Okay then,c8ba45,"-I-Why don't you stop by a little cart out on the beach later?[END]"
c8ba82,-Only a tanning pro like me is able to get an actual suntan on the palms of his hands!c8bab9,-I'm just trying to take a nap in the shade.c8bae0,"-Pooooweeeet! Oooo... sorry...-Y'know, I can't quite describe it...-Drinking glass after glass of ice coffee is... well...-Buuuurp! Oooo... 'scuse me...c8bb5b,"-(East of here is the port town of Toto)-...No, no... I'm not a billboard...[END]"
c8bb91,"-(Have a fantastic vacation!-At least until you run out of money. Hotel Du Summers)c8bbd2,"-There is graffiti on the board... The handwriting is hard to read...-( For a neighbor, he's a loser!)c8d9ed,"[GOTO]
[GOTO]
[GOTO]
[GOTO]
-How can we defeat the zombies?c8da31,-We should try Zombie Paper or some kind of trap.c8da5d,"-Just imagine... when we wake up tomorrow morning...-Ugh! *shiver* It'll be really gross.c8daa0,-Yuck!c8dad5,-The monsters are no longer in the tunnel!c8daee,"-Since the tunnel was cleared,-It's incredibly noisy.c8db32,"[GOTO]
[GOTO]
[GOTO]
-Why don't we get all the zombies in this tent and then set it on fire?-We may all get munched before we have a chance to do anything...c8db92,-Maybe a good idea would be to try to get all the zombies into a single spot.c8dbbe,"-Hey! Stupid zombies!-The suspense is killing me...c8dbf8,"-I was able to arrest many zombies because of your help.--Arrest- sounds strange, doesn't it...c8dc2f,-It became really quite peaceful compared to before.c8dc4f,"[GOTO]
[GOTO]
[GOTO]
[GOTO]
-I'm glad you're going to help us,c8dc8d,"-Well, we'll give it a try.c8dcb2,"-Here, zombie, zombie, zombie... I have a nice bone for you...c8dcd6,"-You might not understand my saying this,c8dcf9,-Now you can go through the tunnel anytime you want!c8dd12,"-Actually, I'm kind of glad I got to see real zombies.c8dd35,"[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
-The zombies are slowly advancing toward the tent.-Everyone, I repeat--c8dd98,"-So, this weird object was flying around and crashed in the graveyard...-It looked like it was straight out of a-Wow! Did you come here in that flying contraption?c8de13,-So you're going to use this tent as a trap...c8de2c,"-Hey, hey, hey! ...stupid zombies... come on over!c8de4a,"-We did it!-Ya ha! We taught those stupid zombies a lesson!c8de88,"-That round flying object... a kid with glasses was on board.-The craft landed near the graveyard, right?-Can you fix it? ; $C8DEF6
L_C8DEF6:
-It was heavily damaged, though, right?c8def6,"-It was heavily damaged, though, right?c8df0d,"-It's such a waste, but we can't do much about it...c8df28,"-I didn't like fighting the zombies,c8df51,"-We painted over all the damaged parts of the Sky Runner.-Now I wonder how you start this thing up?c8df8a,"-I want you to stay,-Thanks for every little ol' thing.c8dfbb,"[GOTO]
[END]"
c8dfc1,"[GOTO]
-Be careful while walking around outside,c8dff7,"-Especially near the graveyard,-But now it's been cleaned up, so it's safe, c8e044,"[GOTO]
[END]"
c8e04a,"[GOTO]
-I'm stronger than a zombie,c8e07c,"-If you would have taken me along to hunt zombies or something,-I would have been a big help.c8e0ad,"[GOTO]
-The zombies got me...-I should have gotten some zombie insurance.c8e0d8,"-I'm not afraid of no zombie.-When they come out, I'll beat them by myself.-Actually I don't want them to come out.c8e132,"[GOTO]
[END]"
c8e138,"[GOTO]
[END]"
c8e13e,"[GOTO]
[END]"
c8e144,"[GOTO]
[END]"
